geometry,count
"{""type"":""Polygon"",""coordinates"":[[[116.323335,39.907239],[116.323326,39.906436],[116.324723,39.906364],[116.324741,39.906948],[116.324966,39.907291],[116.32511,39.907398],[116.325527,39.907419],[116.325541,39.907709],[116.324777,39.907685],[116.324723,39.907446],[116.324103,39.907491],[116.323852,39.907249]]]}",34
"{""type"":""Polygon"",""coordinates"":[[[116.430278,39.861362],[116.430251,39.860441],[116.431527,39.860372],[116.431545,39.860891],[116.430952,39.860961],[116.430799,39.861438]]]}",29
"{""type"":""Polygon"",""coordinates"":[[[116.381104,39.849491],[116.381054,39.847645],[116.381036,39.846825],[116.380848,39.846222],[116.38259,39.846271],[116.382451,39.849508],[116.382191,39.849539],[116.381476,39.849477]]]}",29
"{""type"":""Polygon"",""coordinates"":[[[116.550795,39.92429],[116.553818,39.924159],[116.553813,39.922163],[116.550799,39.922333]]]}",83
"{""type"":""Polygon"",""coordinates"":[[[116.292075,39.811632],[116.29415,39.807994],[116.29592,39.808521],[116.294707,39.810031],[116.294366,39.809893],[116.293171,39.812027]]]}",21
"{""type"":""Polygon"",""coordinates"":[[[116.742193,39.926889],[116.742593,39.926985],[116.743199,39.927117],[116.743402,39.927151],[116.743887,39.927255],[116.744502,39.927328],[116.74487,39.927397],[116.745001,39.927414],[116.745822,39.927435],[116.746725,39.927456],[116.746851,39.927449],[116.748077,39.927345],[116.749613,39.927207],[116.750988,39.927068],[116.751275,39.927034],[116.751154,39.925893],[116.751087,39.925467],[116.751019,39.925025],[116.750983,39.924672],[116.750889,39.923973],[116.75075,39.923171],[116.750592,39.922241],[116.749573,39.922438],[116.747296,39.922874],[116.744686,39.923365],[116.742723,39.923731],[116.742243,39.923818],[116.742225,39.925692],[116.742211,39.926771]]]}",4
"{""type"":""Polygon"",""coordinates"":[[[116.398785,39.886333],[116.39958,39.886357],[116.399553,39.885901],[116.399553,39.885714],[116.399203,39.885707],[116.398929,39.8857],[116.398794,39.885696],[116.398763,39.885703],[116.398736,39.885703],[116.398731,39.886025],[116.398749,39.886323]]]}",78
"{""type"":""Polygon"",""coordinates"":[[[116.30956,39.884162],[116.309937,39.880979],[116.312695,39.881138],[116.31274,39.881962],[116.313189,39.882031],[116.313153,39.884405]]]}",32
"{""type"":""Polygon"",""coordinates"":[[[116.427659,40.045416],[116.428553,40.045399],[116.428562,40.044636],[116.428571,40.043769],[116.427763,40.043814],[116.427785,40.045191],[116.427642,40.045185]]]}",77
"{""type"":""Polygon"",""coordinates"":[[[116.44366,39.889004],[116.444383,39.889035],[116.444406,39.8887],[116.444388,39.88862],[116.444172,39.888579],[116.444038,39.888579],[116.44388,39.88861],[116.44371,39.888634],[116.443674,39.888634]]]}",85
"{""type"":""Polygon"",""coordinates"":[[[116.413242,39.867771],[116.415003,39.867823],[116.41511,39.867823],[116.415142,39.867355],[116.416076,39.867314],[116.416063,39.867172],[116.41631,39.867141],[116.416251,39.866833],[116.416063,39.866822],[116.416081,39.865971],[116.415236,39.865954],[116.414333,39.865988],[116.413826,39.865992],[116.413637,39.865995],[116.4133,39.866289],[116.412919,39.866615],[116.412901,39.86667],[116.413125,39.866781],[116.413269,39.866816],[116.413264,39.867272],[116.413264,39.867622]]]}",62
"{""type"":""Polygon"",""coordinates"":[[[116.516895,39.800816],[116.517618,39.799874],[116.518741,39.800435],[116.518031,39.801353]]]}",89
"{""type"":""Polygon"",""coordinates"":[[[116.43948,39.895229],[116.440379,39.89527],[116.440864,39.895298],[116.441299,39.895315],[116.441326,39.895305],[116.441326,39.894962],[116.441951,39.894976],[116.442135,39.894983],[116.44174,39.894163],[116.441484,39.893572],[116.441313,39.893347],[116.441205,39.893063],[116.441016,39.892703],[116.440945,39.892489],[116.440855,39.892274],[116.440716,39.892032],[116.440684,39.892011],[116.440442,39.892063],[116.440118,39.892132],[116.43993,39.892194],[116.439772,39.89225],[116.439754,39.892257],[116.439682,39.893416],[116.439647,39.894001],[116.439584,39.894395],[116.439462,39.894976],[116.439422,39.895201]]]}",84
"{""type"":""Polygon"",""coordinates"":[[[116.428009,39.993029],[116.425584,39.992532],[116.42544,39.992421],[116.42456,39.992414],[116.424551,39.991896],[116.42597,39.991917],[116.425916,39.989623],[116.427039,39.989651],[116.427093,39.99191]]]}",65
"{""type"":""Polygon"",""coordinates"":[[[116.392488,39.865416],[116.391967,39.865326],[116.391922,39.865125],[116.390907,39.865],[116.390907,39.864613],[116.391976,39.864578],[116.391994,39.863581],[116.393081,39.86365],[116.393063,39.865111]]]}",89
"{""type"":""Polygon"",""coordinates"":[[[116.252762,39.934429],[116.252762,39.933536],[116.253813,39.933599],[116.253655,39.93447]]]}",74
"{""type"":""Polygon"",""coordinates"":[[[116.272205,39.895694],[116.276158,39.895728],[116.276894,39.895652],[116.277541,39.895659],[116.277487,39.892711],[116.277478,39.89269],[116.277469,39.892642],[116.277451,39.892607],[116.277424,39.892573],[116.277415,39.892559],[116.277397,39.892538],[116.277379,39.892524],[116.277326,39.892504],[116.276562,39.892462],[116.27455,39.892296],[116.274316,39.892275],[116.271217,39.892192],[116.271244,39.893784],[116.27181,39.893811],[116.272079,39.893839],[116.272124,39.893853],[116.272151,39.893881],[116.272196,39.893901],[116.272205,39.893929],[116.272205,39.893936]]]}",80
"{""type"":""Polygon"",""coordinates"":[[[116.226955,39.905456],[116.22603,39.906072],[116.225432,39.905671],[116.22656,39.904626],[116.226605,39.904637],[116.227045,39.90465],[116.2281,39.90464],[116.229057,39.904657],[116.230292,39.904661],[116.230306,39.904737],[116.230328,39.905],[116.230333,39.905709],[116.228729,39.905757],[116.228334,39.905799],[116.227692,39.905744],[116.22713,39.90536]]]}",68
"{""type"":""Polygon"",""coordinates"":[[[116.476606,40.009527],[116.479903,40.009672],[116.479953,40.008132],[116.479962,40.007734],[116.476359,40.007555],[116.476305,40.009054],[116.476422,40.009116],[116.476588,40.009323]]]}",83
"{""type"":""Polygon"",""coordinates"":[[[116.45081,39.877748],[116.453518,39.877457],[116.45575,39.877219],[116.456662,39.877129],[116.457879,39.877066],[116.459914,39.877056],[116.462353,39.877028],[116.463979,39.877014],[116.463992,39.876042],[116.463817,39.875993],[116.46251,39.875976],[116.462541,39.874457],[116.462528,39.873678],[116.462366,39.872764],[116.461378,39.872875],[116.460597,39.873062],[116.460394,39.873052],[116.458998,39.873515],[116.457264,39.873927],[116.455494,39.874491],[116.454223,39.875107],[116.453742,39.875142],[116.453451,39.875045],[116.449529,39.876295],[116.44952,39.876468],[116.450064,39.876824],[116.450491,39.877243]]]}",41
"{""type"":""Polygon"",""coordinates"":[[[116.641016,40.312669],[116.640998,40.312415],[116.641698,40.312384],[116.642273,40.312343],[116.642547,40.312343],[116.64235,40.310775],[116.643234,40.310709],[116.643378,40.311098],[116.643351,40.311662],[116.644991,40.311542],[116.645229,40.312023],[116.643212,40.312229],[116.643158,40.3128],[116.641716,40.312907],[116.641626,40.312638]]]}",9
"{""type"":""Polygon"",""coordinates"":[[[116.263594,39.86937],[116.264025,39.868581],[116.265377,39.869127],[116.266105,39.868255],[116.268723,39.869636],[116.26844,39.870024],[116.268925,39.870294],[116.268472,39.871384]]]}",81
"{""type"":""Polygon"",""coordinates"":[[[116.28077,39.895728],[116.280766,39.894652],[116.281017,39.893085],[116.281677,39.893206],[116.281893,39.893227],[116.28214,39.893224],[116.282724,39.893179],[116.283348,39.89313],[116.283375,39.894794],[116.283613,39.895043],[116.283699,39.895248],[116.283779,39.895331],[116.283802,39.89578]]]}",86
"{""type"":""Polygon"",""coordinates"":[[[116.467275,39.938566],[116.468011,39.938535],[116.467993,39.936222],[116.467382,39.936222],[116.467319,39.936343],[116.465496,39.936347],[116.465509,39.936609],[116.467252,39.93663]]]}",30
"{""type"":""Polygon"",""coordinates"":[[[116.127873,40.24272],[116.12812,40.240465],[116.128924,40.240475],[116.128906,40.241071],[116.129854,40.24105],[116.129764,40.242778]]]}",27
"{""type"":""Polygon"",""coordinates"":[[[116.280314,40.205331],[116.279936,40.202286],[116.282586,40.202321],[116.282515,40.205358]]]}",53
"{""type"":""Polygon"",""coordinates"":[[[116.498241,39.946551],[116.500914,39.946586],[116.50143,39.946638],[116.501412,39.945341],[116.501426,39.943744],[116.501412,39.942669],[116.500626,39.942641],[116.50024,39.942637],[116.499921,39.942665],[116.499625,39.942734],[116.499162,39.942866],[116.498847,39.942828],[116.498313,39.942828],[116.498232,39.944377],[116.498228,39.945794]]]}",76
"{""type"":""Polygon"",""coordinates"":[[[116.262211,39.923622],[116.262224,39.923003],[116.263432,39.923041],[116.263437,39.923653]]]}",91
"{""type"":""Polygon"",""coordinates"":[[[116.356586,39.851394],[116.356631,39.847537],[116.356658,39.845418],[116.361464,39.845744],[116.361392,39.846609],[116.361275,39.847634],[116.361077,39.848666],[116.36096,39.848971],[116.360709,39.849462],[116.360386,39.850079],[116.360197,39.850418],[116.36008,39.850819],[116.360044,39.851449]]]}",85
"{""type"":""Polygon"",""coordinates"":[[[116.241561,39.965208],[116.241526,39.96506],[116.240991,39.963515],[116.240834,39.963003],[116.244616,39.963],[116.246493,39.963034],[116.246502,39.964144],[116.246161,39.964503],[116.246125,39.965284]]]}",89
"{""type"":""Polygon"",""coordinates"":[[[116.383177,39.857468],[116.383151,39.856782],[116.386708,39.856775],[116.386654,39.857364]]]}",94
"{""type"":""Polygon"",""coordinates"":[[[116.517492,39.795468],[116.518287,39.79445],[116.519845,39.792409],[116.520982,39.792977],[116.520119,39.794027],[116.518543,39.795978]]]}",86
"{""type"":""Polygon"",""coordinates"":[[[116.427353,39.999998],[116.428255,39.999746],[116.428255,39.998502],[116.427353,39.998519]]]}",75
"{""type"":""Polygon"",""coordinates"":[[[116.16987,40.07428],[116.169946,40.072231],[116.172201,40.072265],[116.172179,40.072904],[116.174604,40.072897],[116.174631,40.074198]]]}",63
"{""type"":""Polygon"",""coordinates"":[[[116.208957,39.938378],[116.208957,39.93705],[116.210502,39.937161],[116.211527,39.93706],[116.212025,39.937012],[116.212573,39.936957],[116.212744,39.936974],[116.213292,39.937078],[116.21322,39.938312],[116.213202,39.93938],[116.208625,39.939536],[116.207915,39.938599],[116.208014,39.93854],[116.208144,39.938475],[116.208252,39.938443],[116.208459,39.938412],[116.208877,39.938402],[116.20893,39.938388]]]}",34
"{""type"":""Polygon"",""coordinates"":[[[116.339405,39.735598],[116.339355,39.735601],[116.339396,39.733444],[116.341022,39.7336],[116.34346,39.733167],[116.343708,39.734367],[116.344552,39.734447],[116.344453,39.736312],[116.343402,39.736312],[116.343222,39.735556]]]}",92
"{""type"":""Polygon"",""coordinates"":[[[116.474294,40.015796],[116.476836,40.015831],[116.47689,40.014446],[116.474343,40.014405]]]}",40
"{""type"":""Polygon"",""coordinates"":[[[116.147826,39.732609],[116.147817,39.731076],[116.147593,39.730656],[116.146973,39.730233],[116.146362,39.730119],[116.146483,39.72955],[116.148572,39.729553],[116.148459,39.73196],[116.148415,39.732623]]]}",7
"{""type"":""Polygon"",""coordinates"":[[[115.986262,40.477433],[115.986742,40.475749],[115.987205,40.47411],[115.989949,40.474539],[115.991476,40.474779],[115.991162,40.476041],[115.990466,40.476037],[115.989909,40.475972],[115.989895,40.476308],[115.989064,40.476288],[115.988916,40.476823],[115.988188,40.47673],[115.987892,40.477691]]]}",42
"{""type"":""Polygon"",""coordinates"":[[[116.341361,40.079245],[116.345143,40.079128],[116.345089,40.078203],[116.343517,40.078072],[116.34349,40.07743],[116.341622,40.077472]]]}",0
"{""type"":""Polygon"",""coordinates"":[[[116.318159,39.76262],[116.318114,39.760859],[116.321038,39.760841],[116.320984,39.760938],[116.321159,39.762568]]]}",87
"{""type"":""Polygon"",""coordinates"":[[[116.30771,39.949164],[116.30753,39.948894],[116.307562,39.948735],[116.30767,39.948583],[116.307975,39.948507],[116.30811,39.949136],[116.307948,39.949202]]]}",82
"{""type"":""Polygon"",""coordinates"":[[[116.328853,39.983028],[116.331728,39.983011],[116.331755,39.982278],[116.333188,39.982361],[116.333044,39.982817],[116.332905,39.983056],[116.332608,39.983526],[116.331629,39.983533],[116.331562,39.985018],[116.332554,39.985039],[116.332523,39.986089],[116.333116,39.986],[116.334162,39.985965],[116.334086,39.986615],[116.332914,39.986687],[116.332846,39.986107],[116.331508,39.986093],[116.331485,39.986774],[116.327771,39.986715],[116.327879,39.984949],[116.328678,39.984918]]]}",41
"{""type"":""Polygon"",""coordinates"":[[[116.363357,39.94837],[116.363851,39.948418],[116.364412,39.948474],[116.365041,39.948543],[116.365342,39.948574],[116.365593,39.948602],[116.365593,39.948484],[116.365602,39.948363],[116.365562,39.948197],[116.365508,39.947876],[116.365459,39.94754],[116.365382,39.947316],[116.365364,39.947295],[116.365104,39.947291],[116.364906,39.947281],[116.364691,39.947278],[116.364614,39.947257],[116.364511,39.947271],[116.364251,39.947288],[116.36408,39.947291],[116.363995,39.947288],[116.36395,39.94726],[116.363927,39.947229],[116.363977,39.947167],[116.363891,39.947167],[116.363671,39.947146],[116.363523,39.947132],[116.363482,39.947139],[116.363447,39.947202],[116.363438,39.947741],[116.363406,39.947921],[116.363348,39.947955],[116.363325,39.947986],[116.363321,39.948187],[116.363298,39.948353]]]}",84
"{""type"":""Polygon"",""coordinates"":[[[116.562052,40.122911],[116.562393,40.121173],[116.564396,40.121249],[116.564163,40.123118]]]}",48
"{""type"":""Polygon"",""coordinates"":[[[116.455639,39.932644],[116.456767,39.93262],[116.456758,39.930476],[116.456753,39.929816],[116.455617,39.92983],[116.455612,39.931783]]]}",8
"{""type"":""Polygon"",""coordinates"":[[[116.509283,39.906938],[116.509122,39.899493],[116.513667,39.899452],[116.513847,39.907035]]]}",80
"{""type"":""Polygon"",""coordinates"":[[[116.115378,39.679916],[116.1151,39.677771],[116.117404,39.677552],[116.117431,39.679114],[116.116721,39.679378],[116.116658,39.679426],[116.116353,39.679565],[116.116227,39.679579]]]}",49
"{""type"":""Polygon"",""coordinates"":[[[116.370413,40.022165],[116.370426,40.020977],[116.370817,40.021011],[116.371967,40.021581],[116.371832,40.021823],[116.373215,40.02242],[116.372807,40.022752],[116.372137,40.022893],[116.372003,40.022866],[116.371167,40.022524],[116.370866,40.02241]]]}",88
"{""type"":""Polygon"",""coordinates"":[[[116.298376,39.948466],[116.298354,39.947916],[116.300366,39.947844],[116.300339,39.948459]]]}",29
"{""type"":""Polygon"",""coordinates"":[[[116.451395,39.851416],[116.451539,39.850108],[116.452572,39.850121],[116.452455,39.851382]]]}",75
"{""type"":""Polygon"",""coordinates"":[[[116.673774,40.129559],[116.680857,40.129383],[116.680929,40.129397],[116.681967,40.130097],[116.681306,40.130724],[116.68114,40.130869],[116.680938,40.131083],[116.680583,40.131548],[116.68026,40.131989],[116.679941,40.132431],[116.679707,40.132693],[116.679438,40.132917],[116.679258,40.133017],[116.678724,40.133203],[116.67757,40.133506],[116.677246,40.133517],[116.677093,40.133406],[116.676851,40.13332],[116.676527,40.133272],[116.676249,40.133113],[116.675944,40.132824],[116.675652,40.132534],[116.67514,40.131965],[116.674843,40.131534],[116.674497,40.130969]]]}",59
"{""type"":""Polygon"",""coordinates"":[[[116.374552,39.9586],[116.374579,39.957729],[116.375531,39.95775],[116.375468,39.958604]]]}",75
"{""type"":""Polygon"",""coordinates"":[[[116.324303,39.885583],[116.324429,39.883908],[116.326369,39.883881],[116.326531,39.883092],[116.324501,39.883126],[116.324618,39.881092],[116.327465,39.881016],[116.327465,39.883168],[116.327411,39.8855]]]}",72
"{""type"":""Polygon"",""coordinates"":[[[116.65376,40.140708],[116.653814,40.139564],[116.653666,40.13845],[116.657452,40.138395],[116.657434,40.14076]]]}",25
"{""type"":""Polygon"",""coordinates"":[[[116.298451,39.900686],[116.296767,39.899454],[116.298878,39.899378],[116.298797,39.897939],[116.298793,39.897517],[116.300019,39.89751],[116.299987,39.896503],[116.299965,39.895932],[116.301357,39.895922],[116.301344,39.895971],[116.301326,39.897642],[116.301299,39.899389],[116.301308,39.900686]]]}",23
"{""type"":""Polygon"",""coordinates"":[[[116.375411,39.922716],[116.375681,39.922709],[116.376071,39.922713],[116.37644,39.922706],[116.376759,39.922699],[116.376893,39.922692],[116.376911,39.922488],[116.376916,39.922474],[116.376871,39.922436],[116.376813,39.92237],[116.376772,39.922284],[116.376732,39.922187],[116.376732,39.922104],[116.376705,39.921938],[116.376687,39.921654],[116.376655,39.921319],[116.376655,39.921281],[116.377397,39.921232],[116.377733,39.921215],[116.37781,39.921198],[116.377774,39.9207],[116.377769,39.920568],[116.377482,39.920537],[116.377114,39.920492],[116.376673,39.920433],[116.376341,39.920385],[116.375842,39.920319],[116.375564,39.920288],[116.375474,39.920278],[116.375483,39.921343]]]}",0
"{""type"":""Polygon"",""coordinates"":[[[116.451067,39.856035],[116.451121,39.85517],[116.452433,39.855101],[116.452334,39.856195]]]}",76
"{""type"":""Polygon"",""coordinates"":[[[116.362125,39.953576],[116.362529,39.953583],[116.362516,39.953279],[116.362511,39.952902],[116.362503,39.952836],[116.362296,39.952812],[116.362206,39.952802],[116.362139,39.952822],[116.362067,39.952846],[116.362008,39.952933],[116.36199,39.952985],[116.36199,39.953196],[116.362008,39.95342],[116.361999,39.953448],[116.362035,39.9535]]]}",41
"{""type"":""Polygon"",""coordinates"":[[[116.443599,39.926567],[116.445391,39.926567],[116.44575,39.926685],[116.446271,39.926903],[116.447322,39.926944],[116.447259,39.928272],[116.444416,39.928289],[116.444043,39.927815],[116.443725,39.92739],[116.443653,39.927093]]]}",35
